"","id","longitude","latitude","geo_name"
"556",634,-79.03,48.25,"Canada"
"557",635,-78.83,48.22,"Canada"
"558",636,-74.87,49.78,"Canada"
"559",637,-74.53,49.77,"Canada"
"560",638,-74.42,49.82,"Canada"
"561",639,-74.53,49.77,"Canada"
"562",640,-78.52,52.23,"Canada"
"563",641,-77.7,53.63,"Canada"
"564",642,-76.2,53.57,"Canada"
"565",643,-73.68,53.76,"Canada"
"566",644,-77.81,49.77,"Canada"
"567",645,-77.82,49.77,"Canada"
"568",646,-76.12,51.7,"Canada"
"569",647,-70.9,53.2,"Canada"
"570",648,-77.79,48.06,"Canada"
"571",649,-78.75,51.48,"Canada"
"572",650,-78.83,53.02,"Canada"
"573",651,-78.15,60.82,"Canada"
"574",652,-78.08,58.47,"Canada"
"575",653,-78.08,58.47,"Canada"
"576",654,-78.08,58.47,"Canada"
"73158",655,-77.93,62.42,"Canadian part of the Hudson Strait"
"577",656,-77.75,55.28,"Canada"
"578",657,-77.28,60.05,"Canada"
"579",658,-76.52,56.53,"Canada"
"580",659,-63.22,55.33,"Canada"
"581",660,-69.6,59.3,"Canada"
"582",661,-69.55,61.08,"Canada"
"583",662,-71.93,61.59,"Canada"
"584",663,-70,60.02,"Canada"
"585",664,-68.42,58.1,"Canada"
"586",665,-69.63,61.05,"Canada"
"587",666,-69.62,61.05,"Canada"
"588",667,-66.82,54.8,"Canada"
"589",668,-69.95,58.67,"Canada"
"590",669,-75.67,62.18,"Canada"
"591",670,-65.99,58.71,"Canada"
"592",671,-64.83,47.8,"Canada"
"593",672,-65.75,47.63,"Canada"
"594",673,-66.67,48,"Canada"
"595",674,-66.33,47.98,"Canada"
"596",675,-65.47,47.01,"Canada"
"597",676,-65.47,47.01,"Canada"
"598",677,-66.53,45.87,"Canada"
"599",678,-66.8,44.71,"Canada"
"600",679,-64.5,48.02,"Canada"
"601",680,-64.69,46.1,"Canada"
"73159",681,-66.45,45.07,"Canadian part of the Bay of Fundy"
"602",682,-65.89,45.32,"Canada"
"603",683,-67.83,47.16,"Canada"
"604",684,-67.25,45.22,"Canada"
"605",685,-67.83,47.16,"Canada"
"606",686,-64.27,45.85,"Canada"
"73160",687,-65.47,43.45,"Canadian part of the North Atlantic Ocean"
"73161",688,-62.33,44.82,"Canadian part of the North Atlantic Ocean"
"73162",689,-66.35,44.29,"Canadian part of the Bay of Fundy"
"73163",690,-60.97,45.32,"Canadian part of the Gulf of St-Lawrence"
"607",691,-61.9,45.87,"Canada"
"608",692,-62.68,45.77,"Canada"
"609",693,-61.97,45.38,"Canada"
"610",694,-63.45,45.42,"Canada"
"73164",695,-61.25,45.52,"Canadian part of the Gulf of St-Lawrence"
"73165",696,-61.05,46.55,"Canadian part of the Gulf of St-Lawrence"
"611",697,-64.92,44.98,"Canada"
"73166",698,-63.57,44.65,"Canadian part of the North Atlantic Ocean"
"612",699,-63.52,44.88,"Canada"
"73167",700,-60.98,45.35,"Canadian part of the Gulf of St-Lawrence"
"613",701,-61.3,46.23,"Canada"
"614",702,-65.2,44.43,"Canada"
"615",703,-60.01,43.93,"Canada"
"73168",704,-60.14,47.23,"Canadian part of the Gulf of St-Lawrence"
"616",705,-63.5,44.63,"Canada"
"73169",706,-63.52,44.63,"Canadian part of the North Atlantic Ocean"
"617",707,-60.17,46.17,"Canada"
"618",708,-60.05,46.17,"Canada"
"619",709,-62.62,45.61,"Canada"
"620",710,-63.27,45.37,"Canada"
"621",711,-63.27,45.37,"Canada"
"73170",712,-64.66,43.99,"Canadian part of the North Atlantic Ocean"
"622",713,-66.09,43.83,"Canada"
"623",714,-63.13,46.29,"Canada"
"73171",715,-61.99,46.46,"Canadian part of the Gulf of St-Lawrence"
"624",716,-64,47.06,"Canada"
"625",717,-63.84,46.44,"Canada"
"626",718,-63.83,46.44,"Canada"
"73172",719,-54,47.3,"Canadian part of the North Atlantic Ocean"
"73173",720,-54,47.3,"Canadian part of the North Atlantic Ocean"
"627",721,-53.99,47.29,"Canada"
"628",722,-56.07,48.97,"Canada"
"73174",723,-53.11,48.67,"Canadian part of the Labrador Sea"
"629",724,-56.83,48.85,"Canada"
"630",725,-57.62,47.62,"Canada"
"631",726,-57.62,47.62,"Canada"
"632",727,-53.08,46.66,"Canada"
"633",728,-54.88,49.27,"Canada"
"634",729,-57.92,48.93,"Canada"
"635",730,-57.58,50.24,"Canada"
"636",731,-57.4,49.22,"Canada"
"73175",732,-56.11,50.72,"Canadian part of the Labrador Sea"
"73176",733,-57.1,51.02,"Canadian part of the Gulf of St-Lawrence"
"637",734,-54.58,48.95,"Canada"
"73177",735,-53.02,47.5,"Canadian part of the Labrador Sea"
"638",736,-55.67,49.92,"Canada"
"73178",737,-54.02,47.23,"Canadian part of the North Atlantic Ocean"
"639",738,-59.15,47.57,"Canada"
"73179",739,-55.8,47.37,"Canadian part of the Gulf of St-Lawrence"
"640",740,-55.85,47.87,"Canada"
"73180",741,-59.33,47.77,"Canadian part of the Gulf of St-Lawrence"
"641",742,-56.1,51.38,"Canada"
"642",743,-55.58,51.37,"Canada"
"643",744,-55.6,51.37,"Canada"
"644",745,-56.08,51.4,"Canada"
"645",746,-52.74,47.62,"Canada"
"646",747,-55.38,46.92,"Canada"
"647",748,-55.38,46.92,"Canada"
"648",749,-58.55,48.53,"Canada"
"73181",750,-54.82,49.68,"Canadian part of the Labrador Sea"
"73182",751,-54.8,49.68,"Canadian part of the Labrador Sea"
"649",752,-55.33,47.14,"Canada"
"73183",753,-52.94,48.17,"Canadian part of the Labrador Sea"
"82551",754,-53.58,49.11,"Canada"
"73184",755,-54.58,47.33,"Canadian part of the North Atlantic Ocean"
"650",756,-52.98,47.52,"Canada"
"73185",757,-55.6,52.25,"Canadian part of the Labrador Sea"
"73186",758,-55.38,51.88,"Canadian part of the Labrador Sea"
"651",759,-58.45,54.77,"Canada"
"652",760,-64.17,59.98,"Canada"
"653",761,-61.48,57.14,"Canada"
"73187",762,-57.03,53.71,"Canadian part of the Labrador Sea"
"654",763,-64.09,53.56,"Canada"
"655",764,-64.1,53.55,"Canada"
"656",765,-60.42,53.32,"Canada"
"657",766,-60.22,55.45,"Canada"
"658",767,-55.83,52.3,"Canada"
"73188",768,-61.68,56.55,"Canadian part of the Labrador Sea"
"73189",769,-61.68,56.55,"Canadian part of the Labrador Sea"
"659",770,-59.19,55.08,"Canada"
"73190",771,-62.59,58.33,"Canadian part of the Labrador Sea"
"660",772,-58.36,54.72,"Canada"
"661",773,-66.87,52.93,"Canada"
"662",774,-55.83,52.3,"Canada"
"663",775,-80.1,26.68,"United States of America"
"664",776,-93.93,29.87,"United States of America"
"665",777,-93.93,29.87,"United States of America"
"666",778,-79.95,36.08,"United States of America"
"667",779,-76.62,39.3,"United States of America"
"668",780,-76.62,39.3,"United States of America"
"669",781,-76.62,39.3,"United States of America"
"670",782,-76.62,39.3,"United States of America"
"671",783,-98.52,33.98,"United States of America"
"672",784,-75.67,41.4,"United States of America"
"673",785,-84.08,43.53,"United States of America"
"674",786,-93.38,48.6,"United States of America"
"675",787,-157.87,21.32,"United States of America"
"82552",788,-177.37,28.22,"United States"
"676",789,-102.2,31.93,"United States of America"
"677",790,-101.83,33.63,"United States of America"
"678",791,-101.7,39.35,"United States of America"
"679",792,-114.85,39.28,"United States of America"
"680",793,-106.33,45.92,"United States of America"
"681",794,-106.33,45.92,"United States of America"
"682",795,-134.4,58.3,"United States of America"
"73191",796,-134.42,58.3,"United States (Alaska) part of the The Coastal Waters of Southeast Alaska and British Columbia"
"73192",797,-134.42,58.3,"United States (Alaska) part of the The Coastal Waters of Southeast Alaska and British Columbia"
"683",798,-134.4,58.3,"United States of America"
"82553",799,-135.33,57.05,"United States"
"684",800,-156.65,58.68,"United States of America"
"73193",801,-166.53,53.88,"United States (Alaska) part of the Bering Sea"
"685",802,-149.85,61.25,"United States of America"
"686",803,-149.87,61.25,"United States of America"
"687",804,-141.2,64.77,"United States of America"
"688",805,-141.2,64.77,"United States of America"
"73194",806,-165.4,64.48,"United States (Alaska) part of the Bering Sea"
"73195",807,-165.4,64.48,"United States (Alaska) part of the Bering Sea"
"73196",808,-165.4,64.48,"United States (Alaska) part of the Bering Sea"
"689",809,-156.77,71.3,"United States of America"
"690",810,-84.17,39.77,"United States of America"
"691",811,-84.17,39.77,"United States of America"
"692",812,-87.22,30.42,"United States of America"
"693",813,-87.22,30.42,"United States of America"
"694",814,-87.22,30.42,"United States of America"
"695",815,-85.83,33.65,"United States of America"
"696",816,-85.83,33.65,"United States of America"
"697",817,-106.62,48.22,"United States of America"
"698",818,-70.97,-53,"Chile"
"699",819,15.38,44.55,"Croatia"
"700",820,15.98,45.81,"Croatia"
"73197",821,16.45,43.16,"Croatian part of the Adriatic Sea"
"701",822,18.56,45.5,"Croatia"
"702",823,-97.74,30.27,"United States of America"
"703",824,-96.17,30.28,"United States of America"
"704",825,-71.42,41.82,"United States of America"
"705",826,-71.41,41.83,"United States of America"
"73198",827,-70.47,41.88,"United States part of the North Atlantic Ocean"
"73199",828,-75.57,39.59,"United States part of the North Atlantic Ocean"
"706",829,-99.34,38.86,"United States of America"
"707",830,-98.99,47.98,"United States of America"
"708",831,-114.62,32.73,"United States of America"
"709",832,-86.39,32.38,"United States of America"
"710",833,-108.97,32.38,"United States of America"
"711",834,-113.38,32.39,"United States of America"
"712",835,-122.41,37.79,"United States of America"
"713",836,-122.4,37.79,"United States of America"
"714",837,-104.82,38.85,"United States of America"
"715",838,-103.17,38.83,"United States of America"
"716",839,-84.44,33.75,"United States of America"
"717",840,-80.87,32.2,"United States of America"
"718",841,-84.05,30.78,"United States of America"
"719",842,-116.33,43.61,"United States of America"
"720",843,-88.26,39.81,"United States of America"
"721",844,-93.61,41.58,"United States of America"
"722",845,-96.81,39.11,"United States of America"
"723",846,-93.37,39.48,"United States of America"
"724",847,-95.31,39.3,"United States of America"
"725",848,-93.02,39.49,"United States of America"
"726",849,-94.92,39.32,"United States of America"
"727",850,-95.76,39.07,"United States of America"
"728",851,-93.82,32.5,"United States of America"
"729",852,-69.77,44.21,"United States of America"
"730",853,-69.77,44.23,"United States of America"
"731",854,-68.11,44.81,"United States of America"
"732",855,-68.67,44.9,"United States of America"
"733",856,-71.05,42.37,"United States of America"
"734",857,-72.59,42.1,"United States of America"
"735",858,-71.8,42.25,"United States of America"
"736",859,-84.53,42.73,"United States of America"
"737",860,-88.46,33.5,"United States of America"
"738",861,-95.94,41.28,"United States of America"
"739",862,-119.76,39.17,"United States of America"
"740",863,-71.3,44.27,"United States of America"
"741",864,-70.66,44.31,"United States of America"
"742",865,-73.96,41.39,"United States of America"
"743",866,-77.94,34.23,"United States of America"
"744",867,-78.17,34.18,"United States of America"
"745",868,-103.99,47.99,"United States of America"
"746",869,-98.03,35.57,"United States of America"
"747",870,-121.55,45.55,"United States of America"
"748",871,-99.65,44.39,"United States of America"
"749",872,-100.6,44.59,"United States of America"
"750",873,-83.92,35.96,"United States of America"
"751",874,-90.05,35.15,"United States of America"
"752",875,-86.83,36.16,"United States of America"
"753",876,-103.89,30.6,"United States of America"
"754",877,-111.89,40.77,"United States of America"
"755",878,-79.16,37.39,"United States of America"
"756",879,-81.07,36.92,"United States of America"
"73200",880,-123.4,48.14,"United States part of the The Coastal Waters of Southeast Alaska and British Columbia"
"757",881,-91.25,43.81,"United States of America"
"758",882,-91.25,43.81,"United States of America"
"759",883,-88.58,43.13,"United States of America"
"760",884,-110.39,41.32,"United States of America"
"761",885,9.98,53.63,"Germany"
"762",886,11.38,53.65,"Germany"
"763",887,8.8,53.05,"Germany"
"764",888,13.07,52.38,"Germany"
"765",889,6.1,50.78,"Germany"
"766",890,6.67,49.75,"Germany"
"767",891,9.97,49.77,"Germany"
"768",892,8.37,49.03,"Germany"
"769",893,10.98,47.42,"Germany"
"73201",894,-5.35,36.11,"Gibraltarian part of the Strait of Gibraltar"
"73202",895,-5.35,36.11,"Gibraltarian part of the Strait of Gibraltar"
"73203",896,-5.35,36.11,"Gibraltarian part of the Strait of Gibraltar"
"73204",897,-5.35,36.11,"Gibraltarian part of the Strait of Gibraltar"
"73205",898,-5.35,36.11,"Gibraltarian part of the Strait of Gibraltar"
"73206",899,-5.35,36.11,"Gibraltarian part of the Strait of Gibraltar"
"770",900,-5.35,36.15,"Spain"
"771",901,-5.35,36.15,"Spain"
"772",902,-6.65,54.35,"United Kingdom"
"73207",903,-171.77,-13.8,"Samoan part of the South Pacific Ocean"
"73208",904,-57.7,-51.68,"Falkland Islands part of the South Atlantic Ocean"
"73209",905,-57.7,-51.68,"Falkland Islands part of the South Atlantic Ocean"
"73210",906,-57.7,-51.68,"Falkland Islands part of the South Atlantic Ocean"
"73211",907,-57.7,-51.68,"Falkland Islands part of the South Atlantic Ocean"
"73212",908,-57.7,-51.68,"Falkland Islands part of the South Atlantic Ocean"
"73213",909,-57.7,-51.68,"Falkland Islands part of the South Atlantic Ocean"
"73214",910,-176.57,-43.95,"New Zealand part of the South Pacific Ocean"
"773",911,32.5,0.06,"Uganda"
"774",912,32.46,0.07,"Uganda"
"775",913,32.48,0.08,"Uganda"
"776",914,32.48,0.08,"Uganda"
"73215",915,166.97,-0.43,"Nauruan part of the South Pacific Ocean"
"73216",916,169.58,-0.87,"Kiribati part of the South Pacific Ocean"
"73217",917,169.58,-0.87,"Kiribati part of the South Pacific Ocean"
"73218",918,169.58,-0.87,"Kiribati part of the South Pacific Ocean"
"73219",919,169.58,-0.87,"Kiribati part of the South Pacific Ocean"
"73220",920,169.58,-0.87,"Kiribati part of the South Pacific Ocean"
"73221",921,169.58,-0.87,"Kiribati part of the South Pacific Ocean"
"73222",922,169.58,-0.87,"Kiribati part of the South Pacific Ocean"
"777",923,166.92,-0.54,"Nauru"
"73223",924,169.58,-0.43,"Kiribati part of the South Pacific Ocean"
"778",925,166.92,-0.54,"Nauru"
"73224",926,169.58,-0.87,"Kiribati part of the South Pacific Ocean"
"779",927,166.92,-0.54,"Nauru"
"73225",928,166.94,-0.42,"Nauruan part of the South Pacific Ocean"
"73226",929,169.58,-0.87,"Kiribati part of the South Pacific Ocean"
"73227",930,166.94,-0.42,"Nauruan part of the South Pacific Ocean"
"73228",931,169.58,-0.87,"Kiribati part of the South Pacific Ocean"
"73229",932,-157.78,-21.12,"Cook Islands part of the South Pacific Ocean"
"780",933,-157.93,-21.92,"Cook Islands"
"73230",934,-157.78,-21.12,"Cook Islands part of the South Pacific Ocean"
"781",935,178.82,-17.67,"Fiji"
"82554",936,178.43,-18.13,"Fiji"
"82555",937,178.43,-18.13,"Fiji"
"782",938,14.44,-22.94,"Namibia"
"783",939,38.88,-6.42,"United Republic of Tanzania"
"784",940,39.3,-6.82,"United Republic of Tanzania"
"785",941,39.3,-6.82,"United Republic of Tanzania"
"73231",942,-8.67,70.93,"Jan Mayen part of the Norwegian Sea"
"73232",943,-8.66,70.93,"Jan Mayen part of the Norwegian Sea"
"786",944,5.35,59.8,"Norway"
"787",945,16.5,77.17,"Norway"
"73233",946,2,59.92,"United Kingdom part of the North Sea"
"73234",947,14.47,79.78,"Norwegian part of the Greenland Sea"
"788",948,16.25,80.05,"Norway"
"73235",949,15.55,77,"Norwegian part of the Greenland Sea"
"73236",950,15.5,77,"Norwegian part of the Greenland Sea"
"789",951,11.88,78.93,"Norway"
"790",952,11.93,78.92,"Norway"
"791",953,11.92,78.92,"Norway"
"73237",954,13.63,78.07,"Norwegian part of the Greenland Sea"
"73238",955,13.63,78.07,"Norwegian part of the Greenland Sea"
"73239",956,13.63,78.07,"Norwegian part of the Greenland Sea"
"792",957,11.92,78.92,"Norway"
"73240",958,16.55,69.07,"Norwegian part of the Norwegian Sea"
"73241",959,15.18,69.07,"Norwegian part of the Norwegian Sea"
"73242",960,15.18,69.07,"Norwegian part of the Norwegian Sea"
"73243",961,22.78,78.25,"Norwegian part of the Barentsz Sea"
"73244",962,22.82,78.25,"Norwegian part of the Barentsz Sea"
"793",963,15.58,78.22,"Norway"
"73245",964,15.43,78.25,"Norwegian part of the Greenland Sea"
"794",965,15.58,78.22,"Norway"
"795",966,11.93,78.92,"Norway"
"796",967,11.93,78.92,"Norway"
"73246",968,15.47,78.25,"Norwegian part of the Greenland Sea"
"73247",969,16.12,69.32,"Norwegian part of the Norwegian Sea"
"73248",970,15.47,78.25,"Norwegian part of the Greenland Sea"
"73249",971,25,80.67,"Norwegian part of the Arctic Ocean"
"73250",972,25,80.65,"Norwegian part of the Arctic Ocean"
"73251",973,16.13,69.33,"Norwegian part of the Norwegian Sea"
"73252",974,16.13,69.32,"Norwegian part of the Norwegian Sea"
"73253",975,16.15,69.3,"Norwegian part of the Norwegian Sea"
"797",976,16.12,69.3,"Norway"
"798",977,16.13,69.3,"Norway"
"799",978,16.13,69.3,"Norway"
"73254",979,31.4,80.1,"Norwegian part of the Arctic Ocean"
"73255",980,31.5,80.07,"Norwegian part of the Barentsz Sea"
"73256",981,31.5,80.07,"Norwegian part of the Barentsz Sea"
"73257",982,17.77,69.12,"Norwegian part of the Norwegian Sea"
"73258",983,17.92,69.55,"Norwegian part of the Norwegian Sea"
"73259",984,17.83,69.6,"Norwegian part of the Norwegian Sea"
"73260",985,17.82,69.6,"Norwegian part of the Norwegian Sea"
"800",986,17.77,69.28,"Norway"
"801",987,28.88,78.92,"Norway"
"802",988,28.9,78.93,"Norway"
"82556",989,18.08,69.35,"Norway"
"82557",990,18.08,69.35,"Norway"
"73261",991,17.82,69.6,"Norwegian part of the Norwegian Sea"
"73262",992,14.78,77.68,"Norwegian part of the Greenland Sea"
"73263",993,14.78,77.68,"Norwegian part of the Greenland Sea"
"73264",994,20.82,77.52,"Norwegian part of the Barentsz Sea"
"73265",995,16.53,76.47,"Norwegian part of the Norwegian Sea"
"73266",996,16.55,76.48,"Norwegian part of the Norwegian Sea"
"803",997,18.52,69.07,"Norway"
"804",998,18.53,69.07,"Norway"
"805",999,18.52,69.07,"Norway"
"806",1000,18.53,69.05,"Norway"
"807",1001,18.55,69.05,"Norway"
"808",1002,18.54,69.05,"Norway"
"82558",1003,18.92,69.33,"Norway"
"809",1004,16.36,78.66,"Norway"
"82559",1005,16.37,78.65,"Svalbard"
"73267",1006,18.92,69.68,"Norwegian part of the Norwegian Sea"
"73268",1007,18.91,69.68,"Norwegian part of the Norwegian Sea"
"82560",1008,18.93,69.65,"Norway"
"82561",1009,18.93,69.65,"Norway"
"810",1010,19.28,74.47,"Norway"
"811",1011,19.28,74.47,"Norway"
"73269",1012,19.02,74.52,"Norwegian part of the Norwegian Sea"
"73270",1013,19.02,74.52,"Norwegian part of the Norwegian Sea"
"812",1014,19.05,74.48,"Norway"
"73271",1015,19.01,74.52,"Norwegian part of the Norwegian Sea"
"73272",1016,19,74.52,"Norwegian part of the Norwegian Sea"
"73273",1017,19,74.52,"Norwegian part of the Norwegian Sea"
"73274",1018,19.02,69.7,"Norwegian part of the Norwegian Sea"
"73275",1019,19.02,69.7,"Norwegian part of the Norwegian Sea"
"813",1020,19.28,69.02,"Norway"
"73276",1021,19.01,74.52,"Norwegian part of the Norwegian Sea"
"73277",1022,19.5,70.25,"Norwegian part of the Norwegian Sea"
"73278",1023,19.5,70.25,"Norwegian part of the Norwegian Sea"
"73279",1024,20.15,70.32,"Norwegian part of the Norwegian Sea"
"73280",1025,20.15,70.31,"Norwegian part of the Norwegian Sea"
"73281",1026,20.15,70.32,"Norwegian part of the Norwegian Sea"
"814",1027,19.98,69.27,"Norway"
"815",1028,19.98,69.25,"Norway"
"816",1029,19.98,69.25,"Norway"
"817",1030,20.27,69.37,"Norway"
"818",1031,20.15,69.92,"Norway"
"819",1032,20.27,69.38,"Norway"
"73282",1033,20.98,70.05,"Norwegian part of the Norwegian Sea"
"820",1034,20.98,70.03,"Norway"
"821",1035,20.98,70.03,"Norway"
"822",1036,21.03,69.77,"Norway"
"823",1037,21.03,69.75,"Norway"
"824",1038,21.02,69.75,"Norway"
"73283",1039,21.47,70.33,"Norwegian part of the Norwegian Sea"
"73284",1040,21.47,70.33,"Norwegian part of the Norwegian Sea"
"73285",1041,21.47,70.32,"Norwegian part of the Norwegian Sea"
"825",1042,22.15,70.48,"Norway"
"826",1043,22.15,70.48,"Norway"
"827",1044,22.15,70.48,"Norway"
"73286",1045,21.9,69.83,"Norwegian part of the Norwegian Sea"
"828",1046,21.88,69.83,"Norway"
"829",1047,21.88,69.83,"Norway"
"830",1048,20.97,69.77,"Norway"
"831",1049,20.97,69.78,"Norway"
"832",1050,20.95,69.78,"Norway"
"833",1051,20.95,69.78,"Norway"
"834",1052,23.07,69.02,"Norway"
"835",1053,23.02,69.02,"Norway"
"836",1054,23.07,69.02,"Norway"
"837",1055,23.06,69.02,"Norway"
"838",1056,23.03,69,"Norway"
"73287",1057,23.38,69.98,"Norwegian part of the Norwegian Sea"
"73288",1058,23.35,69.98,"Norwegian part of the Norwegian Sea"
"73289",1059,23.37,69.98,"Norwegian part of the Norwegian Sea"
"73290",1060,23.36,69.97,"Norwegian part of the Norwegian Sea"
"839",1061,23.53,69.58,"Norway"
"82562",1062,23.67,70.67,"Norway"
"840",1063,23.68,70.68,"Norway"
"841",1064,23.68,70.68,"Norway"
"842",1065,23.68,70.68,"Norway"
"82563",1066,23.68,70.67,"Norway"
"843",1067,23.67,70.68,"Norway"
"73291",1068,24.15,71.07,"Norwegian part of the Norwegian Sea"
"73292",1069,23.98,71.1,"Norwegian part of the Norwegian Sea"
